acquisition_order,block,source,map_start_time,map_end_time,map_midpoint_time,nominal_speed_um_per_s,variant,baseline_method,dmin_nm,dmax_nm,safe_dmin_nm,detected_snap_max_nm,detected_snap_median_nm,detected_snap_p95_nm,snap_detected_pixels,minimum_pixels_per_fitted_bin,noise_floor_pN,hydro_speed_um_s,no_slip_correction_applied_to_pixels,lambda_D_apparent_nm,surface_potential_magnitude_apparent_mV,baseline_pN,r2,residual_rmse_pN,weighted_sse,soft_l1_cost,optimizer_success,optimizer_nfev,jacobian_rank,normalized_jacobian_condition,local_log_lambda_scale,local_log_potential_scale,local_lambda_potential_correlation,local_scale_interpretation,fit_quality_pass,quality_flags,n_points,force_signal_pN,two_start_costs,data_speed_groups,zero_speed_extrapolated,model,probe_radius_um,temperature_model_C
12,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:35.371000+02:00,2026-09-08T15:45:44.700000+02:00,2026-09-08T15:44:40.035500+02:00,1.0,upper_200nm,linear_drift_corrected,60.0,200.0,60,51.34694541178441,36.826366490980895,47.90757132837023,64,64,3.887921164303342,0.0,False,10.863644708302537,81.09587459448782,-18.15718215833715,0.9313513766705477,3.9565662069004857,0.039296776545543484,0.019631222946170812,True,24,3,24.63357803911181,3.1832435112819826,11.234572711905402,-0.9956604826718051,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,29,63.40761301572738,0.019654631;0.0196312229,1,False,nonlinear_pb_derjaguin,4.54685,25.6
12,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:35.371000+02:00,2026-09-08T15:45:44.700000+02:00,2026-09-08T15:44:40.035500+02:00,1.0,common_80_250nm,linear_drift_corrected,80.0,250.0,60,51.34694541178441,36.826366490980895,47.90757132837023,64,64,3.887921164303342,0.0,False,9.725117329682162,249.9999999999997,-18.473436073223468,0.2869796413258098,3.744001552934706,0.04809694144635321,0.024028860423961795,True,15,3,35.07644376260191,19.14900641112989,951.1414287908741,-0.9980998859659436,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;weak_signal;broad_local_parameter_scale,35,13.7664651388879,0.0240288604;0.0240288604,1,False,nonlinear_pb_derjaguin,4.54685,25.6
12,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:35.371000+02:00,2026-09-08T15:45:44.700000+02:00,2026-09-08T15:44:40.035500+02:00,1.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,60.0,250.0,60,51.34694541178441,36.826366490980895,47.90757132837023,64,64,3.831069056969189,0.0,True,10.308478103182201,94.05291955635998,-19.65757549478514,0.9050323689495471,3.894658872555568,0.056244978750587975,0.028097180696000645,True,37,3,27.868749670770995,3.6692576041486324,15.738462133628103,-0.9969568325022502,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,61.856523835809064,0.0280971807;0.0280974053,1,False,nonlinear_pb_derjaguin,4.54685,25.6
13,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.191000+02:00,2026-09-08T15:50:24.520000+02:00,2026-09-08T15:50:07.855500+02:00,4.0,primary,linear_drift_corrected,65.0,250.0,65,53.607860920144525,41.89081919210858,50.81703565059117,64,64,3.0,0.0,False,25.618206723077556,23.528851266815288,23.10787687022438,0.9498729498676252,3.425568350961113,0.09843890947985738,0.04910618295847602,True,33,3,8.849103832436338,1.4955382604102352,1.401484417125738,-0.9536680848139538,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,66.91294609896929,0.0491062004;0.049106183,1,False,nonlinear_pb_derjaguin,4.54685,25.6
13,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.191000+02:00,2026-09-08T15:50:24.520000+02:00,2026-09-08T15:50:07.855500+02:00,4.0,constant_baseline,far_constant_referenced,65.0,250.0,65,53.607860920144525,41.89081919210858,50.81703565059117,64,64,5.30164235828306,0.0,False,41.01407723475848,20.223269525572466,82.465637416816,0.9547106954485292,4.090190010301713,1.8501039385879126,0.896851058500179,True,25,3,6.412806318711857,0.3347101065877377,0.1321140451374226,-0.7579176954282645,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,38,81.14243003552515,0.896851059;12.8860196,1,False,nonlinear_pb_derjaguin,4.54685,25.6
13,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.191000+02:00,2026-09-08T15:50:24.520000+02:00,2026-09-08T15:50:07.855500+02:00,4.0,lower_plus_10nm,linear_drift_corrected,75.0,250.0,65,53.607860920144525,41.89081919210858,50.81703565059117,64,64,3.0,0.0,False,36.15532582468725,17.35981875738515,21.521091061664325,0.9019976342638483,3.1776087024632984,0.07745207037557969,0.038591151015791025,True,29,3,7.522594398622592,2.2250910273162527,1.3421879536573054,-0.8923609682614613,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,36,48.04347773102962,0.038591151;0.0386288173,1,False,nonlinear_pb_derjaguin,4.54685,25.6
13,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.191000+02:00,2026-09-08T15:50:24.520000+02:00,2026-09-08T15:50:07.855500+02:00,4.0,upper_200nm,linear_drift_corrected,65.0,200.0,65,53.607860920144525,41.89081919210858,50.81703565059117,64,64,3.0,0.0,False,21.137890446105335,27.8673863603701,25.922784339392575,0.9627982576140119,3.090707242492367,0.057689657143481406,0.028793272069485454,True,44,3,11.70634411009516,1.7035205654236454,2.044518929954748,-0.9721123077234807,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,28,64.13086389398575,0.0287936538;0.0287932721,1,False,nonlinear_pb_derjaguin,4.54685,25.6
13,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.191000+02:00,2026-09-08T15:50:24.520000+02:00,2026-09-08T15:50:07.855500+02:00,4.0,common_80_250nm,linear_drift_corrected,80.0,250.0,65,53.607860920144525,41.89081919210858,50.81703565059117,64,64,3.0,0.0,False,52.32828733669663,14.418092170968396,19.41518514014638,0.9264041404338375,2.1266257596965534,0.03581212516492138,0.017882933168930304,True,20,3,7.940384051745108,3.5857315793807443,0.9308404470768125,-0.5837506205221886,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,29.41933101728079,0.0178829332;0.0178841651,1,False,nonlinear_pb_derjaguin,4.54685,25.6
13,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.49.51.441.jpk-force-map,2026-09-08T15:49:51.191000+02:00,2026-09-08T15:50:24.520000+02:00,2026-09-08T15:50:07.855500+02:00,4.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,65.0,250.0,65,53.607860920144525,41.89081919210858,50.81703565059117,64,64,3.0,0.0,True,18.686819341527706,28.799791961410424,19.858728890599554,0.9362719948477045,2.921669077215079,0.07281867841827883,0.03635067136445547,True,22,3,12.58661254120386,2.088705150518326,3.0495133845233307,-0.9816582098462497,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,52.0260763543393,0.0363506714;0.0363824002,1,False,nonlinear_pb_derjaguin,4.54685,25.6
14,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.54.49.336.jpk-force-map,2026-09-08T15:54:48.835000+02:00,2026-09-08T15:55:54.164000+02:00,2026-09-08T15:55:21.499500+02:00,2.0,primary,linear_drift_corrected,65.0,250.0,65,57.00325876037831,46.92017989689562,53.865320284175795,64,64,3.0,0.0,False,13.381473062241101,54.5593351053255,-2.8155386933150397,0.9647876476290648,2.2284576970844023,0.1040306570830329,0.05191376047032836,True,18,3,17.923327083953232,1.2349290620052789,3.043328698559717,-0.9919526058882866,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,55.7069514287789,0.0519137605;0.0519137605,1,False,nonlinear_pb_derjaguin,4.54685,25.6
14,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.54.49.336.jpk-force-map,2026-09-08T15:54:48.835000+02:00,2026-09-08T15:55:54.164000+02:00,2026-09-08T15:55:21.499500+02:00,2.0,constant_baseline,far_constant_referenced,65.0,250.0,65,57.00325876037831,46.92017989689562,53.865320284175795,64,64,6.733096889416058,0.0,False,41.998180915053524,19.738807135580643,83.990362609713,0.9245399591461181,5.083531712845382,3.4064070672818243,1.611614233315715,True,13,3,5.716165231358325,0.306306296029013,0.11658992688013867,-0.7231404793715429,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,38,84.45527779517815,1.61161423;14.3403884,1,False,nonlinear_pb_derjaguin,4.54685,25.6
14,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.54.49.336.jpk-force-map,2026-09-08T15:54:48.835000+02:00,2026-09-08T15:55:54.164000+02:00,2026-09-08T15:55:21.499500+02:00,2.0,lower_plus_10nm,linear_drift_corrected,75.0,250.0,65,57.00325876037831,46.92017989689562,53.865320284175795,64,64,3.0,0.0,False,11.199485888199021,117.31023561520205,-2.7067221289415526,0.8891061320735479,2.1588553837379507,0.09399408840870205,0.04691345816786319,True,32,3,21.660127210514414,2.051951060104346,12.897625522193275,-0.994641051740128,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,36,30.042508096435025,0.0469134582;0.0469418844,1,False,nonlinear_pb_derjaguin,4.54685,25.6
14,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.54.49.336.jpk-force-map,2026-09-08T15:54:48.835000+02:00,2026-09-08T15:55:54.164000+02:00,2026-09-08T15:55:21.499500+02:00,2.0,upper_200nm,linear_drift_corrected,65.0,200.0,65,57.00325876037831,46.92017989689562,53.865320284175795,64,64,3.0,0.0,False,13.179737997607084,56.47063826335303,-2.5849117746007546,0.9677644229116917,2.3932210437166264,0.08404949687935506,0.04193945174736857,True,36,3,17.977820663472585,1.2261561293328622,3.028451991239036,-0.9908993331526078,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,28,53.567497512813325,0.041940102;0.0419394517,1,False,nonlinear_pb_derjaguin,4.54685,25.6
14,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.54.49.336.jpk-force-map,2026-09-08T15:54:48.835000+02:00,2026-09-08T15:55:54.164000+02:00,2026-09-08T15:55:21.499500+02:00,2.0,common_80_250nm,linear_drift_corrected,80.0,250.0,65,57.00325876037831,46.92017989689562,53.865320284175795,64,64,3.0,0.0,False,10.915011936765286,147.73241385664394,-2.7022049701242716,0.7724606715914257,2.1856540326416,0.09365717844848398,0.046746445008180926,True,41,3,25.717978746545285,3.1296607604188966,32.189277296400995,-0.996193970776396,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,18.355236217987912,0.046746445;0.0467464454,1,False,nonlinear_pb_derjaguin,4.54685,25.6
14,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.54.49.336.jpk-force-map,2026-09-08T15:54:48.835000+02:00,2026-09-08T15:55:54.164000+02:00,2026-09-08T15:55:21.499500+02:00,2.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,65.0,250.0,65,57.00325876037831,46.92017989689562,53.865320284175795,64,64,3.0,0.0,True,11.46899577263063,77.06224464305316,-5.110673926327514,0.9406456216622914,2.517743114048971,0.13470538480247995,0.06716629522386941,True,19,3,18.021066991188114,1.2507235984890368,4.324181955345742,-0.9923574194558183,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,48.28836472744353,0.0671662952;0.0672456492,1,False,nonlinear_pb_derjaguin,4.54685,25.6
15,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.00.06.231.jpk-force-map,2026-09-08T16:00:05.230000+02:00,2026-09-08T16:02:14.569000+02:00,2026-09-08T16:01:09.899500+02:00,1.0,primary,linear_drift_corrected,75.0,250.0,75,62.6391241740967,43.22150387466786,59.001451049857266,63,64,3.914116938124906,0.0,False,8.818123166463325,249.978969742012,-18.52728054565372,0.08890418466893135,6.724951011834849,0.14342593755946645,0.07155474706360487,True,41,3,32.956648113125205,20.894853934541857,1090.0767408800511,-0.9978830265544151,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;weak_signal;broad_local_parameter_scale,36,12.88052161262095,0.0715549158;0.0715547471,1,False,nonlinear_pb_derjaguin,4.54685,25.6
15,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.00.06.231.jpk-force-map,2026-09-08T16:00:05.230000+02:00,2026-09-08T16:02:14.569000+02:00,2026-09-08T16:01:09.899500+02:00,1.0,constant_baseline,far_constant_referenced,75.0,250.0,75,62.6391241740967,43.22150387466786,59.001451049857266,63,64,6.488835255931321,0.0,False,228.713100958361,31.490301114234473,47.48725319216222,0.8458349783893655,4.007392096098372,0.70172581858939,0.34297598788024364,True,30,3,302.3524219666033,7.506247245572259,5.87366745249059,0.9992207937484229,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,36,44.16251085713017,0.342975988;2.16002093,1,False,nonlinear_pb_derjaguin,4.54685,25.6
15,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.00.06.231.jpk-force-map,2026-09-08T16:00:05.230000+02:00,2026-09-08T16:02:14.569000+02:00,2026-09-08T16:01:09.899500+02:00,1.0,lower_plus_10nm,linear_drift_corrected,85.0,250.0,75,62.6391241740967,43.22150387466786,59.001451049857266,63,64,3.914116938124906,0.0,False,2.2062324568295635,0.7070148625861004,-18.551134391440502,-0.008416838344228461,6.626342334170806,0.134077858446167,0.06689602413355833,True,22,0,inf,nan,nan,nan,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,r2_below_0.70;weak_signal;jacobian;broad_local_parameter_scale,34,7.062877614314905,0.0668960241;0.0668960242,1,False,nonlinear_pb_derjaguin,4.54685,25.6
15,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.00.06.231.jpk-force-map,2026-09-08T16:00:05.230000+02:00,2026-09-08T16:02:14.569000+02:00,2026-09-08T16:01:09.899500+02:00,1.0,upper_200nm,linear_drift_corrected,75.0,200.0,75,62.6391241740967,43.22150387466786,59.001451049857266,63,64,3.914116938124906,0.0,False,9.058371472869286,249.9191010832191,-20.107776270531055,0.15630306343084388,6.948674054816391,0.10873689642389175,0.054257635823219186,True,42,3,33.14798215898577,18.28467879553012,877.6693770808066,-0.9977432064785857,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;weak_signal;broad_local_parameter_scale,26,10.275694679569138,0.0542601784;0.0542576358,1,False,nonlinear_pb_derjaguin,4.54685,25.6
15,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.00.06.231.jpk-force-map,2026-09-08T16:00:05.230000+02:00,2026-09-08T16:02:14.569000+02:00,2026-09-08T16:01:09.899500+02:00,1.0,common_80_250nm,linear_drift_corrected,80.0,250.0,75,62.6391241740967,43.22150387466786,59.001451049857266,63,64,3.914116938124906,0.0,False,7.572292101956121,88.16388351921569,-18.430196860571947,-0.005539592628422518,6.650096085202744,0.13769305746899754,0.06869908594979246,False,250,3,46.720183719442815,321.2874638970465,2525.0410479856405,-0.998966861593032,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,optimizer;r2_below_0.70;weak_signal;broad_local_parameter_scale,35,7.218521603859513,0.0686990859;0.0687800483,1,False,nonlinear_pb_derjaguin,4.54685,25.6
15,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.00.06.231.jpk-force-map,2026-09-08T16:00:05.230000+02:00,2026-09-08T16:02:14.569000+02:00,2026-09-08T16:01:09.899500+02:00,1.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,75.0,250.0,75,62.6391241740967,43.22150387466786,59.001451049857266,63,64,4.053265387700826,0.0,True,8.431048959264254,249.9999999999997,-19.821614469191193,0.0406163136276928,7.202843874619696,0.1638581711892258,0.0817228065660276,True,23,3,45.07002247697113,38.99192779626,2133.34631536437,-0.9988754549355233,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;weak_signal;broad_local_parameter_scale,36,9.939172350432088,0.0817228479;0.0817228066,1,False,nonlinear_pb_derjaguin,4.54685,25.6
16,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.06.40.516.jpk-force-map,2026-09-08T16:06:39.515000+02:00,2026-09-08T16:08:48.853000+02:00,2026-09-08T16:07:44.184000+02:00,1.0,primary,linear_drift_corrected,70.0,250.0,70,59.72645665060842,43.601059019764264,56.89507890887818,63,64,3.0,0.0,False,11.309939420772809,77.19429438787643,2.4791446467862372,0.8093365477094482,2.948454966614263,0.15480641388114552,0.07721294984270499,True,44,3,28.220779341119776,3.2111842137169297,12.631934799409729,-0.996920859386865,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,37,29.694710743680854,0.077213278;0.0772129498,1,False,nonlinear_pb_derjaguin,4.54685,25.6
16,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.06.40.516.jpk-force-map,2026-09-08T16:06:39.515000+02:00,2026-09-08T16:08:48.853000+02:00,2026-09-08T16:07:44.184000+02:00,1.0,constant_baseline,far_constant_referenced,70.0,250.0,70,59.72645665060842,43.601059019764264,56.89507890887818,63,64,4.957993421241086,0.0,False,46.46949359428958,17.49218128795735,93.82640640328356,0.9429892849086111,3.1972533548643303,2.1625797621149103,1.0371962501691638,True,26,3,6.638843501980996,0.3517546754035594,0.10439733508041245,-0.5866779147054788,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,37,58.305852426669574,1.03719625;12.8835273,1,False,nonlinear_pb_derjaguin,4.54685,25.6
16,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.06.40.516.jpk-force-map,2026-09-08T16:06:39.515000+02:00,2026-09-08T16:08:48.853000+02:00,2026-09-08T16:07:44.184000+02:00,1.0,lower_plus_10nm,linear_drift_corrected,80.0,250.0,70,59.72645665060842,43.601059019764264,56.89507890887818,63,64,3.0,0.0,False,12.908662472100563,45.89597649789355,2.4443540920487417,0.3901671340365157,3.0137028017356324,0.15382701531714973,0.07672378724228412,True,26,3,31.386408450750515,8.597174359693348,27.11268952301854,-0.9974073064789517,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,r2_below_0.70;weak_signal;broad_local_parameter_scale,35,11.26540747588892,0.0767237872;0.0767393553,1,False,nonlinear_pb_derjaguin,4.54685,25.6
16,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.06.40.516.jpk-force-map,2026-09-08T16:06:39.515000+02:00,2026-09-08T16:08:48.853000+02:00,2026-09-08T16:07:44.184000+02:00,1.0,upper_200nm,linear_drift_corrected,70.0,200.0,70,59.72645665060842,43.601059019764264,56.89507890887818,63,64,3.0,0.0,False,12.383518739845377,58.27213418680305,1.6623137042450777,0.8499566572399961,2.994120986967534,0.10433930300130055,0.05203659708884345,True,43,3,28.999305363487128,3.381156152411226,10.447346504504244,-0.996689997043495,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,27,27.225900726654565,0.0521567975;0.0520365971,1,False,nonlinear_pb_derjaguin,4.54685,25.6
16,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.06.40.516.jpk-force-map,2026-09-08T16:06:39.515000+02:00,2026-09-08T16:08:48.853000+02:00,2026-09-08T16:07:44.184000+02:00,1.0,common_80_250nm,linear_drift_corrected,80.0,250.0,70,59.72645665060842,43.601059019764264,56.89507890887818,63,64,3.0,0.0,False,12.908662472100563,45.89597649789355,2.4443540920487417,0.3901671340365157,3.0137028017356324,0.15382701531714973,0.07672378724228412,True,26,3,31.386408450750515,8.597174359693348,27.11268952301854,-0.9974073064789517,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,r2_below_0.70;weak_signal;broad_local_parameter_scale,35,11.26540747588892,0.0767237872;0.0767393553,1,False,nonlinear_pb_derjaguin,4.54685,25.6
16,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.06.40.516.jpk-force-map,2026-09-08T16:06:39.515000+02:00,2026-09-08T16:08:48.853000+02:00,2026-09-08T16:07:44.184000+02:00,1.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,70.0,250.0,70,59.72645665060842,43.601059019764264,56.89507890887818,63,64,3.0,0.0,True,9.638703247920036,199.51063323972735,1.3127418460746352,0.7510828868653262,3.09278907170852,0.17159012575189178,0.08555478346713108,True,56,3,23.902857107069522,2.6780554713911564,54.19020580856802,-0.9958381928826872,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,37,26.412552984563213,0.0855550038;0.0855547835,1,False,nonlinear_pb_derjaguin,4.54685,25.6
17,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.406000+02:00,2026-09-08T16:14:01.744000+02:00,2026-09-08T16:13:29.075000+02:00,2.0,primary,linear_drift_corrected,80.0,250.0,80,72.36354393799236,46.68540800545862,60.646901326188754,63,64,3.0,0.0,False,25.7883980285798,18.084913602081432,21.314757569017623,0.8902542849898648,1.8396511937285833,0.05147842978096196,0.02571365366855982,True,22,3,12.447197598520551,3.2094799741357902,3.8040637025948847,-0.9768663635123447,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,21.596097300904443,0.0257136537;0.22014533,1,False,nonlinear_pb_derjaguin,4.54685,25.6
17,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.406000+02:00,2026-09-08T16:14:01.744000+02:00,2026-09-08T16:13:29.075000+02:00,2.0,constant_baseline,far_constant_referenced,80.0,250.0,80,72.36354393799236,46.68540800545862,60.646901326188754,63,64,5.962544813609974,0.0,False,57.318742243802994,18.22761643539152,92.33333246697876,0.9736497223843961,1.9869572509181654,0.505288323929142,0.24963251859285518,True,25,3,7.834922786660713,0.5649679559026303,0.11284547370339504,-0.06787684191330363,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,47.63496622218909,0.249632519;7.97918252,1,False,nonlinear_pb_derjaguin,4.54685,25.6
17,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.406000+02:00,2026-09-08T16:14:01.744000+02:00,2026-09-08T16:13:29.075000+02:00,2.0,lower_plus_10nm,linear_drift_corrected,90.0,250.0,80,72.36354393799236,46.68540800545862,60.646901326188754,63,64,3.0,0.0,False,27.873529985277955,16.43125439447185,21.182525203203145,0.800862779769129,1.8147472029888105,0.047739025102440644,0.02384479421059682,True,21,3,15.757043651759947,5.421383527636098,6.87041180905285,-0.984137296214774,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,weak_signal;broad_local_parameter_scale,33,14.024029597523551,0.0238447942;0.11075625,1,False,nonlinear_pb_derjaguin,4.54685,25.6
17,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.406000+02:00,2026-09-08T16:14:01.744000+02:00,2026-09-08T16:13:29.075000+02:00,2.0,upper_200nm,linear_drift_corrected,80.0,200.0,80,72.36354393799236,46.68540800545862,60.646901326188754,63,64,3.0,0.0,False,26.974246163685965,17.33845567082511,21.05461990408495,0.9054329438783436,1.8431428016694613,0.033344887914567585,0.016655361123331325,True,23,3,14.88304131683271,4.210674745438341,3.9928739571833174,-0.9749328333663956,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,25,22.69823249138716,0.0166553611;0.179440154,1,False,nonlinear_pb_derjaguin,4.54685,25.6
17,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.406000+02:00,2026-09-08T16:14:01.744000+02:00,2026-09-08T16:13:29.075000+02:00,2.0,common_80_250nm,linear_drift_corrected,80.0,250.0,80,72.36354393799236,46.68540800545862,60.646901326188754,63,64,3.0,0.0,False,25.7883980285798,18.084913602081432,21.314757569017623,0.8902542849898648,1.8396511937285833,0.05147842978096196,0.02571365366855982,True,22,3,12.447197598520551,3.2094799741357902,3.8040637025948847,-0.9768663635123447,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,21.596097300904443,0.0257136537;0.22014533,1,False,nonlinear_pb_derjaguin,4.54685,25.6
17,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.12.56.907.jpk-force-map,2026-09-08T16:12:56.406000+02:00,2026-09-08T16:14:01.744000+02:00,2026-09-08T16:13:29.075000+02:00,2.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,80.0,250.0,80,72.36354393799236,46.68540800545862,60.646901326188754,63,64,3.0,0.0,True,19.536474439263447,22.56204264109739,19.64234715390345,0.8075487284765279,1.8411568449152775,0.05197271682633473,0.02596096793513425,True,25,3,14.972525207685687,4.10004265622515,7.015291270621333,-0.9866530782718222,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,16.2379218549747,0.0259609679;0.025968101,1,False,nonlinear_pb_derjaguin,4.54685,25.6
18,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.176000+02:00,2026-09-08T16:18:37.506000+02:00,2026-09-08T16:18:20.841000+02:00,4.0,primary,linear_drift_corrected,80.0,250.0,80,70.97659755855678,52.46664900595672,62.18631072452567,63,64,3.0,0.0,False,23.757733222950392,17.53173426823964,11.686231274516196,0.466523833684787,4.33493576560518,0.11236071556742745,0.05609435466909729,True,42,3,13.073157776025376,6.807700892693734,9.14024652908566,-0.9806225448498614,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,r2_below_0.70;broad_local_parameter_scale,35,25.073591722317904,0.056133785;0.0560943547,1,False,nonlinear_pb_derjaguin,4.54685,25.6
18,3,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-16.18.04.427.jpk-force-map,2026-09-08T16:18:04.176000+02:00,2026-09-08T16:18:37.506000+02:00,2026-09-08T16:18:20.841000+02:00,4.0,constant_baseline,far_constant_referenced,80.0,250.0,80,70.97659755855678,52.46664900595672,62.18631072452567,63,64,5.460615817321167,0.0,False,52.035632922824554,18.413236723957944,96.94700993126935,0.9458958000945575,2.9408098406827743,0.7874530905365559,0.3883690141926255,True,29,3,9.013945924395872,0.7349756424774672,0.17545112715872097,-0.6175456972266412,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,50.28493887130229,0.388369014;5.83491986,1,False,nonlinear_pb_derjaguin,4.54685,25.6
